CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,AudioHighlightsText,AudioHighlightsPath,AudioPodcastPath,matchDateTime,timestamp,CustomMatchTime
237,2024,1,One Day D/N,Post,2025-10-05,5 Oct 2025,India (Women) vs Pakistan (Women),15:00,09:30 GMT,2025-10-05,52,India (Women),74,Pakistan (Women),INDW,PAKW,56,R.Premadasa Stadium,India (Women) Won by 88  Runs ,Pakistan (Women),Pakistan (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,247/10 (50.0 Ov),159/10 (43.0 Ov),,2025-10-05 15:00:00,Colombo,,,,,,,,480,498,503,114,52,India (Women),,,,,74,Pakistan (Women),Asia/Kolkata,5 Oct 2025,23:59,50,0,ODI,6.0,Icc Womens Cricket World Cup 2025,Lauren Agenbag,Nimali Perera,Kerrin Klaaste,India (Women) Won by 88  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/6BD9RtDjX31729663856Pakistan.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/6BD9RtDjX31729663856Pakistan.png,0,+9.5,2022-100mb00000001266-081b0671072411,Sadia Iqbal,0,2,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/pDnKesaMW017595870781266.png,2022-100mb00000000934-ebd952e799ef11,Nashra Sundhu,2,9,0,0,22.22,https://scores.bcci.tv/matchcentre/playerimages/Hf9bvv2OpQ1759587157934.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,9.0,45,0,3,5.0,18.0,https://scores.bcci.tv/matchcentre/playerimages/cbNVlYED9T1759215553395.png,,,93.00,2,247/10 (50.0 Overs),247,10,50.0,4.94,159/10 (43.0 Overs),159,10,43.0,3.7,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,6th  ODI,,,6.0,185,0,0,,Kranti Gaud,,3704,8,4,3,20,https://scores.bcci.tv/matchcentre/playerimages/8UvbFEod8e17592154873704.png,,18:29 GMT,2025-10-05,,,,,0.0,
237,2028,1,One Day D/N,Post,2025-10-09,9 Oct 2025,India (Women) vs South Africa (Women),15:00,09:30 GMT,2025-10-09,52,India (Women),54,South Africa (Women),INDW,SAW,11,Dr YS Rajasekhara Reddy ACA-VDCA Cricket Stadium,South Africa (Women) Won by 3  Wickets ,South Africa (Women),South Africa (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,251/10 (49.5 Ov),252/7 (48.5 Ov),,2025-10-09 15:00:00,Visakhapatnam,,,,,,,,6,471,507,236,52,India (Women),,,,,54,South Africa (Women),Asia/Kolkata,9 Oct 2025,23:59,50,0,ODI,10.0,Icc Womens Cricket World Cup 2025,Jacqueline Williams,Kim Cotton,Candace la Borde,South Africa (Women) Won by 3  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,0,+9.5,2019ec93d715ebd911e9ab5002322e7,Nadine De Klerk,84,54,8,5,155.55,https://scores.bcci.tv/matchcentre/playerimages/h9x5Px9kQX1759744391445.png,cc48836a443d4f22aed6b4d0e1b3103,Ayabonga Khaka,1,3,0,0,33.33,https://scores.bcci.tv/matchcentre/playerimages/D5sNlAbWI71759744211442.png,2022-100mb00000001680-8a371a12874411,Amanjot Kaur,5.5,40,0,1,6.86,35.0,https://scores.bcci.tv/matchcentre/playerimages/gBud7487Wb17592100321680.png,,,98.83,2,251/10 (49.5 Overs),251,10,49.5,5.04,252/7 (48.5 Overs),252,7,48.5,5.16,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,54,10th  ODI,,,10.0,258,0,0,,Nadine De Klerk,,445,84,54,2,52,https://scores.bcci.tv/matchcentre/playerimages/h9x5Px9kQX1759744391445.png,,18:29 GMT,2025-10-09,,,,,0.0,
237,2031,1,One Day D/N,Post,2025-10-12,12 Oct 2025,India (Women) vs Australia (Women),15:00,09:30 GMT,2025-10-12,52,India (Women),55,Australia (Women),INDW,AUSW,11,Dr YS Rajasekhara Reddy ACA-VDCA Cricket Stadium,Australia (Women) Won by 3  Wickets ,Australia (Women),Australia (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,0,330/10 (48.5 Ov),331/7 (49.0 Ov),,2025-10-12 15:00:00,Visakhapatnam,,,,,,,,498,479,6,145,52,India (Women),,,,,55,Australia (Women),Asia/Kolkata,12 Oct 2025,23:59,50,0,ODI,13.0,Icc Womens Cricket World Cup 2025,Nimali Perera,Sue Redfern,Jacqueline Williams,Australia (Women) Won by 3  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,0,+9.5,0b03050d09334bb59069fbd120b8e19,Ellyse Perry,47,52,5,1,90.38,https://scores.bcci.tv/matchcentre/playerimages/f6lX0vIGKG1760156542426.png,2022-100mb00000001640-f7faee4f722c11,Kim Garth,14,13,2,0,107.69,https://scores.bcci.tv/matchcentre/playerimages/5qEFQKdQCx17601572711640.png,2022-100mb00000000887-2bd71c2988b911,Sneh Rana,10.0,85,0,0,8.5,0.0,https://scores.bcci.tv/matchcentre/playerimages/RZogJbFs4a1759215593887.png,,,99.00,2,330/10 (48.5 Overs),330,10,48.5,6.76,331/7 (49.0 Overs),331,7,49.0,6.76,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,55,13th  ODI,,,13.0,338,0,0,,Alyssa Healy,,425,142,107,-,-,https://scores.bcci.tv/matchcentre/playerimages/dmNHZorbZ61760157343425.png,,18:29 GMT,2025-10-12,,,,,0.0,
237,2038,1,One Day D/N,Post,2025-10-19,19 Oct 2025,India (Women) vs England (Women),15:00,09:30 GMT,2025-10-19,53,England (Women),52,India (Women),ENGW,INDW,41,Holkar Cricket Stadium,England (Women) Won by 4   Runs ,England (Women),England (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,288/8 (50.0 Ov),284/6 (50.0 Ov),,2025-10-19 15:00:00,Indore,,,,,,,,6,471,572,236,52,India (Women),,,,,53,England (Women),Asia/Kolkata,19 Oct 2025,23:59,50,0,ODI,20.0,Icc Womens Cricket World Cup 2025,Jacqueline Williams,Kim Cotton,Shathira Jakir Jesy,England (Women) Won by 4   Runs ,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/xwbqvMolZz1729662687ECB.png,0,+9.5,2022-100mb00000001680-8a371a12874411,Amanjot Kaur,18,15,2,0,120.0,https://scores.bcci.tv/matchcentre/playerimages/gBud7487Wb17592100321680.png,2022-100mb00000000887-2bd71c2988b911,Sneh Rana,10,9,1,0,111.11,https://scores.bcci.tv/matchcentre/playerimages/RZogJbFs4a1759215593887.png,2025-100mb00000004035-486b85f050f611,Linsey Smith,10.0,40,0,1,4.0,60.0,https://scores.bcci.tv/matchcentre/playerimages/IGVnBmhTz717601564204035.png,,,99.83,2,288/8 (50.0 Overs),288,8,50.0,5.76,284/6 (50.0 Overs),284,6,50.0,5.68,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,53,20th  ODI,,,20.0,284,0,0,,Heather Knight,,412,109,91,-,-,https://scores.bcci.tv/matchcentre/playerimages/dODrE8E5Vq1760156171412.png,,18:29 GMT,2025-10-19,,,,,0.0,
237,2042,1,One Day D/N,Post,2025-10-23,23 Oct 2025,India (Women) vs New Zealand (Women),15:00,09:30 GMT,2025-10-23,52,India (Women),73,New Zealand (Women),INDW,NZW,69,DY Patil Stadium,India (Women) Won by 53  Runs  (D/L Method) ,New Zealand (Women),New Zealand (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,340/3 (49.0 Ov),271/8 (44.0 Ov),,2025-10-23 15:00:00,Navi Mumbai,,,,,,,,480,479,572,145,52,India (Women),,,,,73,New Zealand (Women),Asia/Kolkata,23 Oct 2025,23:59,50,0,ODI,24.0,Icc Womens Cricket World Cup 2025,Lauren Agenbag,Sue Redfern,Shathira Jakir Jesy,India (Women) Won by 53  Runs  (D/L Method) ,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/h7GtaaCnV51729663408NZ_Women.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/h7GtaaCnV51729663408NZ_Women.png,0,+9.5,2022-100mb00000000901-76b8cd0d88be11,Rosemary Mair,1,3,0,0,33.33,https://scores.bcci.tv/matchcentre/playerimages/gnBhVt9heh1761193457901.png,2023-100mb00000001750-da720e739d6f11,Isabella Gaze,65,51,10,0,127.45,https://scores.bcci.tv/matchcentre/playerimages/N2e99WuQwF17611933131750.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,8.0,57,0,1,7.13,48.0,https://scores.bcci.tv/matchcentre/playerimages/cbNVlYED9T1759215553395.png,,,94.00,2,340/3 (49.0 Overs),340,3,49.0,6.94,271/8 (44.0 Overs),271,8,44.0,6.16,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,24th  ODI,44,325,24.0,271,0,0,,Smriti Mandhana,,401,109,95,-,-,https://scores.bcci.tv/matchcentre/playerimages/8hZ56SUc5C1759215585401.png,,18:29 GMT,2025-10-23,,,,,0.0,
237,2046,1,One Day D/N,Post,2025-10-26,26 Oct 2025,India (Women) vs Bangladesh (Women),15:00,09:30 GMT,2025-10-26,76,Bangladesh (Women),52,India (Women),BANW,INDW,69,DY Patil Stadium,No Result,India (Women),India (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,119/9 (27.0 Ov),57/0 (8.4 Ov),,2025-10-26 15:00:00,Navi Mumbai,,,,,,,,480,479,196,114,52,India (Women),,,,,76,Bangladesh (Women),Asia/Kolkata,26 Oct 2025,23:59,27,0,ODI,28.0,Icc Womens Cricket World Cup 2025,Lauren Agenbag,Sue Redfern,Claire Polosak,No Result,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/MEIn1tme8D1729662385Bangladesh.png,0,+9.5,2022-100mb00000001680-8a371a12874411,Amanjot Kaur,15,25,2,0,60.0,https://scores.bcci.tv/matchcentre/playerimages/gBud7487Wb17592100321680.png,5e06fdb22a3c493093228705309b237,Smriti Mandhana,34,27,6,0,125.92,https://scores.bcci.tv/matchcentre/playerimages/8hZ56SUc5C1759215585401.png,2022-100mb00000001433-65fc1f213f0e11,Rabeya Khan,1.4,7,0,0,4.2,0.0,https://scores.bcci.tv/matchcentre/playerimages/iuKQqPa78817608027581433.png,,,66.05,2,119/9 (27.0 Overs),119,9,27.0,4.41,57/0 (8.4 Overs),57,0,8.4,6.58,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,28th  ODI,27,126,28.0,177,0,0,,,,,-,-,-,-,,,18:29 GMT,2025-10-26,,,,,0.0,
237,2048,1,One Day D/N,Post,2025-10-30,30 Oct 2025,India (Women) vs Australia (Women),15:00,09:30 GMT,2025-10-30,55,Australia (Women),52,India (Women),AUSW,INDW,69,DY Patil Stadium,India (Women) Won by 5  Wickets ,Australia (Women),Australia (Women) Won The Toss And Elected To Bat, Won The Toss And Elected To Bat,1,338/10 (49.5 Ov),341/5 (48.3 Ov),,2025-10-30 15:00:00,Navi Mumbai,,,,,,,,480,479,471,145,52,India (Women),,,,,55,Australia (Women),Asia/Kolkata,30 Oct 2025,23:59,50,24,ODI,30.0,Icc Womens Cricket World Cup 2025,Lauren Agenbag,Sue Redfern,Kim Cotton,India (Women) Won by 5  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/CqCDnjhh7Y1729662126Australia.png,0,+9.5,2022-100mb00000001680-8a371a12874411,Amanjot Kaur,15,8,2,0,187.5,https://scores.bcci.tv/matchcentre/playerimages/gBud7487Wb17592100321680.png,4acef6b5a64744ecb8a987bf5c8b33b,Jemimah Rodrigues,127,134,14,0,94.77,https://scores.bcci.tv/matchcentre/playerimages/ZUdS0SMQU91759215511388.png,c8b91f2418c94e0bb9e4e1e2c08cede,Sophie Molineux,6.3,44,0,0,6.77,0.0,https://scores.bcci.tv/matchcentre/playerimages/myTgOtujzP1760157216427.png,,,98.50,2,338/10 (49.5 Overs),338,10,49.5,6.78,341/5 (48.3 Overs),341,5,48.3,7.03,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,Semi Final 2,,,30.0,351,0,0,,Jemimah Rodrigues,,388,127,134,-,-,https://scores.bcci.tv/matchcentre/playerimages/ZUdS0SMQU91759215511388.png,Semi Final 2,18:29 GMT,2025-10-30,,,,,0.0,
237,2049,1,One Day D/N,Post,2025-11-02,2 Nov 2025,India (Women) vs South Africa (Women),15:00,09:30 GMT,2025-11-02,52,India (Women),54,South Africa (Women),INDW,SAW,69,DY Patil Stadium,India (Women) Won by 52   Runs (Winners),South Africa (Women),South Africa (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,298/7 (50.0 Ov),246/10 (45.3 Ov),,2025-11-02 15:00:00,Navi Mumbai,,,,,,,,26,36,25,79,52,India (Women),,,,,54,South Africa (Women),Asia/Kolkata,3 Nov 2025,23:59,50,11,ODI,31.0,Icc Womens Cricket World Cup 2025,Phillip Gillespie,Sam Nogajski,Shawn Craig,India (Women) Won by 52   Runs (Winners),https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/tY4UgfmAqX1729664332South-Africa.png,0,+9.5,2019ec93d715ebd911e9ab5002322e7,Nadine De Klerk,18,19,3,0,94.73,https://scores.bcci.tv/matchcentre/playerimages/h9x5Px9kQX1759744391445.png,2019767fe6b9ebd911e9ab5002322e7,Nonkululeko Mlaba,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/sIa8DJ9TS51759744462444.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,9.3,39,0,5,4.11,11.4,https://scores.bcci.tv/matchcentre/playerimages/cbNVlYED9T1759215553395.png,,,95.50,2,298/7 (50.0 Overs),298,7,50.0,5.96,246/10 (45.3 Overs),246,10,45.3,5.41,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,Final,,,31.0,270,0,0,,Shafali Verma,,398,87,78,2,36,https://scores.bcci.tv/matchcentre/playerimages/g1ybskWjW81761814450398.png,Final,18:29 GMT,2025-11-03,,,,,0.0,
268,2319,8,T20 (N),Post,2025-12-21,21 Dec 2025,India (Women) vs Sri Lanka (Women),19:00,13:30 GMT,2025-12-21,83,Sri Lanka (Women),52,India (Women),SLW,INDW,11,Dr YS Rajasekhara Reddy ACA-VDCA Cricket Stadium,India (Women) Won by 8  Wickets ,India (Women),India (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,121/6 (20.0 Ov),122/2 (14.4 Ov),,2025-12-21 19:00:00,Visakhapatnam,,,,,,,,485,606,556,121,52,India (Women),,,,,83,Sri Lanka (Women),Asia/Kolkata,21 Dec 2025,23:59,20,0,T20,1.0,Sri Lanka Women Tour Of India T20I Series 2025,Gayathri Venugopalan,Ankita Guha,N Janani,India (Women) Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,0,+9.5,4acef6b5a64744ecb8a987bf5c8b33b,Jemimah Rodrigues,69,44,10,0,156.81,https://scores.bcci.tv/matchcentre/playerimages/sfmjf9IZ7z1766295611388.png,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,15,16,0,0,93.75,https://scores.bcci.tv/matchcentre/playerimages/VdmE2L9Fd71766295600387.png,2022-100mb00000001208-52ad8513f0aa11,Inoka Ranaweera,3.4,17,0,1,4.64,22.0,https://scores.bcci.tv/matchcentre/playerimages/ezpQpuxHdK17662231071208.png,,,,2,121/6 (20.0 Overs),121,6,20.0,6.05,122/2 (14.4 Overs),122,2,14.4,8.32,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st T20I,,,1.0,166,0,0,,Jemimah Rodrigues,,388,69,44,-,-,https://scores.bcci.tv/matchcentre/playerimages/sfmjf9IZ7z1766295611388.png,,18:29 GMT,2025-12-21,,,,,0.0,
268,2320,8,T20 (N),Post,2025-12-23,23 Dec 2025,India (Women) vs Sri Lanka (Women),19:00,13:30 GMT,2025-12-23,83,Sri Lanka (Women),52,India (Women),SLW,INDW,11,Dr YS Rajasekhara Reddy ACA-VDCA Cricket Stadium,India (Women) Won by 7  Wickets ,India (Women),India (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,128/9 (20.0 Ov),129/3 (11.5 Ov),,2025-12-23 19:00:00,Visakhapatnam,,,,,,,,556,586,485,121,52,India (Women),,,,,83,Sri Lanka (Women),Asia/Kolkata,23 Dec 2025,23:59,20,0,T20,2.0,Sri Lanka Women Tour Of India T20I Series 2025,N Janani,Vrinda Rathi,Gayathri Venugopalan,India (Women) Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,0,+9.5,20200f9bf4944bce11ea9b3802322e7,Richa Ghosh,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/cKGBvODtsJ1766295665399.png,20196b991076ecad11e9ab5002322e7,Shafali Verma,69,34,11,1,202.94,https://scores.bcci.tv/matchcentre/playerimages/E7RwBK9hBv1766295654398.png,2025-100mb00000003735-a7b6a205009b11,Malki Madara,2.5,22,0,1,7.76,17.0,https://scores.bcci.tv/matchcentre/playerimages/ofRwd940qj17662233173735.png,,,,2,128/9 (20.0 Overs),128,9,20.0,6.4,129/3 (11.5 Overs),129,3,11.5,10.9,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  T20I,,,2.0,218,0,0,,Shafali Verma,,398,69,34,-,-,https://scores.bcci.tv/matchcentre/playerimages/E7RwBK9hBv1766295654398.png,,18:29 GMT,2025-12-23,,,,,0.0,
268,2321,8,T20 (N),Post,2025-12-26,26 Dec 2025,India (Women) vs Sri Lanka (Women),19:00,13:30 GMT,2025-12-26,83,Sri Lanka (Women),52,India (Women),SLW,INDW,42,Greenfield International Stadium,India (Women) Won by 8  Wickets ,India (Women),India (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,112/7 (20.0 Ov),115/2 (13.2 Ov),,2025-12-26 19:00:00,Thiruvananthapuram,,,,,,,,484,485,586,121,52,India (Women),,,,,83,Sri Lanka (Women),Asia/Kolkata,26 Dec 2025,23:59,20,0,T20,3.0,Sri Lanka Women Tour Of India T20I Series 2025,Janani N,Gayathri Venugopalan,Vrinda Rathi,India (Women) Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,0,+9.5,20196b991076ecad11e9ab5002322e7,Shafali Verma,79,42,11,3,188.09,https://scores.bcci.tv/matchcentre/playerimages/E7RwBK9hBv1766295654398.png,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,21,18,2,0,116.66,https://scores.bcci.tv/matchcentre/playerimages/VdmE2L9Fd71766295600387.png,2022-100mb00000001211-db142cecf0aa11,Malsha Shehani,2.2,28,0,0,12.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/pKtkEzUMeC17662231231211.png,,,,2,112/7 (20.0 Overs),112,7,20.0,5.6,115/2 (13.2 Overs),115,2,13.2,8.62,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  T20I,,,3.0,172,0,0,,Renuka Singh,,888,-,-,4,21,https://scores.bcci.tv/matchcentre/playerimages/ju33sns5zt1766295705888.png,,18:29 GMT,2025-12-26,,,,,0.0,
268,2322,8,T20 (N),Post,2025-12-28,28 Dec 2025,India (Women) vs Sri Lanka (Women),19:00,13:30 GMT,2025-12-28,52,India (Women),83,Sri Lanka (Women),INDW,SLW,42,Greenfield International Stadium,India (Women) Won by 30  Runs ,Sri Lanka (Women),Sri Lanka (Women) Won The Toss And Elected To Field, Won The Toss And Elected To Field,1,221/2 (20.0 Ov),191/6 (20.0 Ov),,2025-12-28 19:00:00,Thiruvananthapuram,,,,,,,,606,586,485,121,52,India (Women),,,,,83,Sri Lanka (Women),Asia/Kolkata,28 Dec 2025,23:59,20,0,T20,4.0,Sri Lanka Women Tour Of India T20I Series 2025,Ankita Guha,Vrinda Rathi,Gayathri Venugopalan,India (Women) Won by 30  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,https://scores.bcci.tv/matchcentre/teamlogos/Col0f8VC7m1753711737200x200.png,https://scores.bcci.tv/matchcentre/teamlogos/JSjinqwTjl1729664504SriLanka.png,0,+9.5,2022-100mb00000001197-4ce6dc64f0a711,Nilakshika Silva,23,11,4,0,209.09,https://scores.bcci.tv/matchcentre/playerimages/Oy88izVtKj17662227821197.png,2022-100mb00000001214-029110e9f0ac11,Kaushani Nuthyangana,5,2,1,0,250.0,https://scores.bcci.tv/matchcentre/playerimages/bYYx7Eqt1317662234541214.png,2025-100mb00000003703-15667a12dc8011,Sree Charani,4.0,46,0,1,11.5,24.0,https://scores.bcci.tv/matchcentre/playerimages/YbdN4Gqtwa17662955743703.png,,,,2,221/2 (20.0 Overs),221,2,20.0,11.05,191/6 (20.0 Overs),191,6,20.0,9.55,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,4th  T20I,,,4.0,191,0,0,,Smriti Mandhana,,401,80,48,-,-,https://scores.bcci.tv/matchcentre/playerimages/HLC1bZL97t1766295675401.png,,18:29 GMT,2025-12-28,,,,,0.0,
