balls,batting_team_id,closure_id,innings_number,overs,runs,wickets,match_id,gid,target,ball_limit
300,1484,5,1,50.0,301,7,207461,e4bac61e-f2cb-429f-8da0-815c0d5feea7,,300
259,1568,1,2,43.1,233,10,207461,e4bac61e-f2cb-429f-8da0-815c0d5feea7,302,300
290,1533,1,1,48.2,294,10,207491,c63ab442-e4a1-4432-a29d-bbed288f6d00,,300
268,2497,3,2,44.4,296,2,207491,c63ab442-e4a1-4432-a29d-bbed288f6d00,295,300
300,2624,5,1,50.0,303,8,207487,c3eba574-6a81-486c-a4ef-f6de9bdbc17a,,300
292,2616,1,2,48.4,220,10,207487,c3eba574-6a81-486c-a4ef-f6de9bdbc17a,304,300
300,1447,5,1,50.0,333,4,207478,fec3caeb-d844-4b88-a25a-2885a1886cfd,,300
260,2617,1,2,43.2,196,10,207478,fec3caeb-d844-4b88-a25a-2885a1886cfd,334,300
300,2215,5,1,50.0,321,9,207468,e0b3b323-5c70-48de-808a-9b6090acdcba,,300
145,2272,1,2,24.1,121,10,207468,e0b3b323-5c70-48de-808a-9b6090acdcba,322,300
291,2780,1,1,48.3,241,10,207497,e2b04a03-dc01-4a52-acb7-3b8b1cf9d096,,300
204,1247,3,2,34.0,245,2,207497,e2b04a03-dc01-4a52-acb7-3b8b1cf9d096,242,300
271,1303,1,1,45.1,177,10,207482,6bec29ef-3e19-4d44-bdbf-8a267998b3aa,,300
261,1862,3,2,43.3,178,5,207482,6bec29ef-3e19-4d44-bdbf-8a267998b3aa,178,300
300,2049,5,1,50.0,342,8,207489,46e15176-a7c8-4f04-83b6-ea98816547ee,,300
263,2620,1,2,43.5,160,10,207489,46e15176-a7c8-4f04-83b6-ea98816547ee,343,300
300,2619,5,1,50.0,285,7,207496,9d49d2c5-791e-476e-88c1-392613fae3aa,,300
253,2618,3,2,42.1,287,3,207496,9d49d2c5-791e-476e-88c1-392613fae3aa,286,300
246,1245,1,1,41.0,150,10,207442,bde0ff7a-520a-47c5-9f88-0d42660699ba,,300
68,1880,3,2,11.2,152,5,207442,bde0ff7a-520a-47c5-9f88-0d42660699ba,151,300
241,1676,1,1,40.1,148,10,207440,09741643-a9e2-4590-becb-09cc45c47912,,300
130,1056,3,2,21.4,150,4,207440,09741643-a9e2-4590-becb-09cc45c47912,149,300
300,1739,5,1,50.0,402,3,207446,9f3622d7-14a8-42ef-8761-642e27823c37,,300
255,1906,1,2,42.3,297,10,207446,9f3622d7-14a8-42ef-8761-642e27823c37,403,300
300,2378,5,1,50.0,284,9,207447,1ca927aa-37c3-4a20-930d-608addc99fa8,,300
243,2234,3,2,40.3,285,,207447,1ca927aa-37c3-4a20-930d-608addc99fa8,285,300
300,1013,5,1,50.0,277,7,207448,3b26c272-98d9-4391-a2b9-6349702bd2bc,,300
300,1518,5,2,50.0,237,9,207448,3b26c272-98d9-4391-a2b9-6349702bd2bc,278,300
300,2441,5,1,50.0,345,6,207444,00e117b4-478e-440a-bc99-beafcee2eeac,,300
300,2313,5,2,50.0,343,5,207444,00e117b4-478e-440a-bc99-beafcee2eeac,346,300
292,1390,1,1,48.4,230,10,207445,b372a138-887d-4ba7-a8c9-fa5b1bb479ac,,300
283,1671,3,2,47.1,233,5,207445,b372a138-887d-4ba7-a8c9-fa5b1bb479ac,231,300
242,2732,1,1,40.2,148,10,207443,00ee6098-d26f-4dc0-846e-89f78195b324,,300
53,1762,3,2,8.5,149,1,207443,00ee6098-d26f-4dc0-846e-89f78195b324,149,300
278,1168,1,1,46.2,139,10,207449,8bce93b2-a77d-4b98-8dbb-a248ec027ef3,,300
59,2164,3,2,9.5,140,3,207449,8bce93b2-a77d-4b98-8dbb-a248ec027ef3,140,300
300,2215,5,1,50.0,317,7,207434,a69c4d78-6b0c-4409-85ae-1387a8736535,,300
254,1533,1,2,42.2,250,10,207434,a69c4d78-6b0c-4409-85ae-1387a8736535,318,300
231,2620,1,1,38.3,117,10,207437,ad145c94-2c40-469c-b69b-5fdf2a6e8a96,,300
65,2621,3,2,10.5,118,2,207437,ad145c94-2c40-469c-b69b-5fdf2a6e8a96,118,300
300,2618,5,1,50.0,257,9,207432,fe7dbfd0-9910-4bea-9b0b-5877bc2fd7ae,,300
300,2616,5,2,50.0,240,9,207432,fe7dbfd0-9910-4bea-9b0b-5877bc2fd7ae,258,300
300,2617,5,1,50.0,227,9,207428,ab18b539-bc24-4528-b18f-80750a058481,,300
209,2272,1,2,34.5,123,10,207428,ab18b539-bc24-4528-b18f-80750a058481,228,300
300,1484,5,1,50.0,287,5,207438,707ac2ec-b85b-455b-aa2b-c187dc3cf23c,,300
261,1862,1,2,43.3,175,10,207438,707ac2ec-b85b-455b-aa2b-c187dc3cf23c,288,300
300,1447,5,1,50.0,328,7,207433,6c7fb8fb-be67-4dec-b717-c84c7c766245,,300
296,2497,3,2,49.2,330,7,207433,6c7fb8fb-be67-4dec-b717-c84c7c766245,329,300
300,1568,5,1,50.0,388,7,207430,6d4e60a7-3439-457a-bf97-e6aea6010603,,300
300,2780,5,2,50.0,326,7,207430,6d4e60a7-3439-457a-bf97-e6aea6010603,389,300
300,1303,5,1,50.0,368,4,207435,f8d952ae-312b-4788-88c0-884fcee08a70,,300
273,1247,1,2,45.3,286,10,207435,f8d952ae-312b-4788-88c0-884fcee08a70,369,300
300,2625,1,1,50.0,245,10,207436,320ce17c-13fc-49a8-aabd-23e59bc2051d,,300
287,2049,3,2,47.5,249,6,207436,320ce17c-13fc-49a8-aabd-23e59bc2051d,246,300
300,2619,1,1,50.0,153,10,207439,f2ba807d-4b99-4923-b013-c8849445931d,,300
173,2624,3,2,28.5,157,2,207439,f2ba807d-4b99-4923-b013-c8849445931d,154,300
300,1056,5,1,50.0,346,6,207382,10cbbb90-3e14-48b8-920d-8442472414ac,,300
277,2378,1,2,46.1,276,10,207382,10cbbb90-3e14-48b8-920d-8442472414ac,347,300
300,1245,5,1,50.0,290,9,207417,4f076cbe-6e64-4778-a5f3-969597bec59d,,300
287,1906,3,2,47.5,294,6,207417,4f076cbe-6e64-4778-a5f3-969597bec59d,291,300
300,1739,5,1,50.0,316,8,207405,b2e34e31-8489-4404-a68f-9be8c649bc56,,300
255,2164,1,2,42.3,218,10,207405,b2e34e31-8489-4404-a68f-9be8c649bc56,317,300
300,1762,5,1,50.0,277,8,207396,ca6eb050-b6de-47e3-900a-78c9b1acdf14,,300
273,2234,3,2,45.3,279,1,207396,ca6eb050-b6de-47e3-900a-78c9b1acdf14,278,300
300,1880,5,1,50.0,266,7,207398,eeedaec6-49cc-40a0-9fc7-a0d2553d4719,,300
300,1168,5,2,50.0,199,9,207398,eeedaec6-49cc-40a0-9fc7-a0d2553d4719,267,300
300,1013,5,1,50.0,222,9,207373,0c8a3067-d55c-4707-a790-49a4354e6ce9,,300
288,2441,1,2,48.0,210,10,207373,0c8a3067-d55c-4707-a790-49a4354e6ce9,223,300
300,1390,1,1,50.0,216,10,207387,0bf41c53-3f18-42d8-8860-214515891294,,300
273,2313,3,2,45.3,217,7,207387,0bf41c53-3f18-42d8-8860-214515891294,217,300
300,2732,5,1,50.0,255,7,207406,b35e898a-ba90-48fb-aedc-a4bcfa69c99b,,300
289,1676,3,2,48.1,258,3,207406,b35e898a-ba90-48fb-aedc-a4bcfa69c99b,256,300
300,1518,5,1,50.0,332,6,207397,7a5b504d-4f04-400c-ad61-f7e7ee4ce995,,300
300,1671,5,2,50.0,319,9,207397,7a5b504d-4f04-400c-ad61-f7e7ee4ce995,333,300
300,1447,5,1,50.0,277,6,207389,adbb109a-9a89-4258-b8c6-35a4b8244ef7,,300
289,1533,1,2,48.1,233,10,207389,adbb109a-9a89-4258-b8c6-35a4b8244ef7,278,300
300,2215,5,1,50.0,457,4,207404,a630121c-05a4-480f-80c3-bc5b7707e31a,,300
229,2617,1,2,38.1,224,10,207404,a630121c-05a4-480f-80c3-bc5b7707e31a,458,300
300,2620,5,1,50.0,236,7,207400,e5ca7ee3-4c63-47d6-b33d-8079b220fdb3,,300
288,2624,3,2,48.0,237,8,207400,e5ca7ee3-4c63-47d6-b33d-8079b220fdb3,237,300
241,2616,1,1,40.1,162,10,207367,679c53ff-71b4-4337-9ca3-3d099930ae65,,300
217,2625,3,2,36.1,165,2,207367,679c53ff-71b4-4337-9ca3-3d099930ae65,163,300
300,1862,5,1,50.0,308,6,207416,5fd1dd44-2387-408c-a10a-61949b20de75,,300
295,1247,1,2,49.1,295,10,207416,5fd1dd44-2387-408c-a10a-61949b20de75,309,300
300,2272,5,1,50.0,251,8,207409,82c6a80d-95cf-449c-8aec-ec1811de157e,,300
289,2497,3,2,48.1,252,4,207409,82c6a80d-95cf-449c-8aec-ec1811de157e,252,300
300,2780,5,1,50.0,224,8,207411,f404bbf5-89d5-49de-b9d9-e03435e6fa3b,,300
298,1484,1,2,49.4,219,10,207411,f404bbf5-89d5-49de-b9d9-e03435e6fa3b,225,300
300,1568,5,1,50.0,324,9,207378,0e49b06b-118b-45e5-88ed-8be2cdb8f982,,300
222,1303,1,2,37.0,175,10,207378,0e49b06b-118b-45e5-88ed-8be2cdb8f982,325,300
299,2049,1,1,49.5,294,10,207399,de63312f-ac93-42d2-a412-58de1ac4ab3d,,300
272,2618,1,2,45.2,210,10,207399,de63312f-ac93-42d2-a412-58de1ac4ab3d,295,300
300,2619,5,1,50.0,225,6,207369,e7e6de05-18f2-4916-b698-933863668b32,,300
147,2621,3,2,24.3,226,2,207369,e7e6de05-18f2-4916-b698-933863668b32,226,300
290,1739,1,1,48.2,225,10,207354,20505533-588a-4bd8-8573-8cc4a3c1681e,,300
294,1880,1,2,49.0,211,10,207354,20505533-588a-4bd8-8573-8cc4a3c1681e,226,300
300,1762,5,1,50.0,351,6,207348,4b537e52-bd12-4e22-b591-7eb68819909b,,300
298,2378,1,2,49.4,344,10,207348,4b537e52-bd12-4e22-b591-7eb68819909b,352,300
300,2234,5,1,50.0,329,5,207361,a95cac1c-172c-4fa7-9398-02068b15cc5c,,300
264,1676,1,2,44.0,228,10,207361,a95cac1c-172c-4fa7-9398-02068b15cc5c,330,300
300,1245,5,1,50.0,288,9,207362,d6c82d58-4c61-4f78-a97e-950c445fff96,,300
297,1168,3,2,49.3,294,7,207362,d6c82d58-4c61-4f78-a97e-950c445fff96,289,300
300,1013,5,1,50.0,336,7,207356,8b3f01e5-1d7c-4e1b-a481-9fe728987863,,300
261,1390,1,2,43.3,204,9,207356,8b3f01e5-1d7c-4e1b-a481-9fe728987863,337,300
296,2313,1,1,49.2,210,10,207350,49e1bf32-0878-4903-8010-f67a7c6a3263,,300
221,1671,3,2,36.5,213,2,207350,49e1bf32-0878-4903-8010-f67a7c6a3263,211,300
277,2732,1,1,46.1,193,10,207357,0938a8a6-79ff-4924-b547-bbe8969f70bc,,300
168,1056,3,2,28.0,194,5,207357,0938a8a6-79ff-4924-b547-bbe8969f70bc,194,300
300,1518,5,1,50.0,316,7,207359,04555928-cd36-48e6-be43-79ede093159d,,300
254,2441,1,2,42.2,206,10,207359,04555928-cd36-48e6-be43-79ede093159d,317,300
289,2164,1,1,48.1,175,10,207358,2fa84d7c-fe47-425a-be96-45f8cf93eca1,,300
216,1906,3,2,36.0,176,3,207358,2fa84d7c-fe47-425a-be96-45f8cf93eca1,176,300
287,1533,1,1,47.5,199,10,207340,30204c55-c946-4f1c-b958-1d0f1be3b7ab,,300
201,2272,3,2,33.3,201,6,207340,30204c55-c946-4f1c-b958-1d0f1be3b7ab,200,300
300,2618,5,1,50.0,347,9,207347,e7629fec-7931-4f73-97cd-7b3e87477820,,300
300,2620,5,2,50.0,318,6,207347,e7629fec-7931-4f73-97cd-7b3e87477820,348,300
300,2624,5,1,50.0,319,7,207339,e80edebd-48e8-4e93-b965-9393ead0fa0a,,300
300,2625,5,2,50.0,231,9,207339,e80edebd-48e8-4e93-b965-9393ead0fa0a,320,300
300,2616,5,1,50.0,148,9,207344,e7b16b22-d786-43f9-b83c-90d799f32fd0,,300
139,2621,3,2,23.1,152,3,207344,e7b16b22-d786-43f9-b83c-90d799f32fd0,149,300
300,1447,5,1,50.0,279,9,207338,8896f9a1-0437-4cc9-a674-e915cd30b4e8,,300
284,2215,3,2,47.2,280,4,207338,8896f9a1-0437-4cc9-a674-e915cd30b4e8,280,300
300,1484,5,1,50.0,274,7,207346,3c2a3905-7295-4d3c-ac66-d97a42326bac,,300
288,1247,3,2,48.0,276,7,207346,3c2a3905-7295-4d3c-ac66-d97a42326bac,275,300
300,1862,1,1,50.0,264,10,207345,3e59abb4-b21f-4345-8318-138bb5dc0243,,300
295,1568,3,2,49.1,265,9,207345,3e59abb4-b21f-4345-8318-138bb5dc0243,265,300
300,2497,5,1,50.0,354,4,207341,ad4ddce2-8958-46e5-896b-ccfeec72baff,,300
237,2617,1,2,39.3,175,10,207341,ad4ddce2-8958-46e5-896b-ccfeec72baff,355,300
300,1303,5,1,50.0,253,9,207342,f9f8b73c-8bc3-4485-95c9-1a3c82292d36,,300
293,2780,3,2,48.5,257,5,207342,f9f8b73c-8bc3-4485-95c9-1a3c82292d36,254,300
300,2619,5,1,50.0,222,7,207343,1398244f-f6b3-43d1-95ba-233563e3b178,,300
220,2049,3,2,36.4,226,5,207343,1398244f-f6b3-43d1-95ba-233563e3b178,223,300
297,1676,1,1,49.3,230,10,207332,e5ec2208-38f7-47e7-9988-c511e060421b,,300
267,2378,3,2,44.3,231,2,207332,e5ec2208-38f7-47e7-9988-c511e060421b,231,300
300,1739,5,1,50.0,243,9,207324,9813da1f-e697-49bd-96bf-7fc069bdc51b,,300
293,1245,3,2,48.5,246,6,207324,9813da1f-e697-49bd-96bf-7fc069bdc51b,244,300
298,1056,1,1,49.4,283,10,207333,b953f6e5-2667-46d2-b002-cc3a4027d238,,300
293,1762,3,2,48.5,284,7,207333,b953f6e5-2667-46d2-b002-cc3a4027d238,284,300
300,2234,5,1,50.0,354,3,207330,246cb380-2c3a-4b37-bbb2-bf806a181391,,300
164,2732,1,2,27.2,87,10,207330,246cb380-2c3a-4b37-bbb2-bf806a181391,355,300
300,1168,5,1,50.0,217,9,207335,af73dde4-c71c-4cc5-a89a-d7d556249afa,,300
275,1906,1,2,45.5,215,10,207335,af73dde4-c71c-4cc5-a89a-d7d556249afa,218,300
274,2313,1,1,45.4,159,10,207331,539fa2c9-4727-481e-ab19-f77fecca4cf2,,300
166,1013,3,2,27.4,162,2,207331,539fa2c9-4727-481e-ab19-f77fecca4cf2,160,300
300,1671,5,1,50.0,242,7,207323,52e1473a-5be0-4069-8c5f-d79cced34bb8,,300
244,2441,3,2,40.4,243,3,207323,52e1473a-5be0-4069-8c5f-d79cced34bb8,243,300
300,1390,5,1,50.0,302,7,207329,1cbd7557-1b74-497a-a1a7-bf85e43aff44,,300
294,1518,3,2,49.0,303,4,207329,1cbd7557-1b74-497a-a1a7-bf85e43aff44,303,300
249,1880,1,1,41.3,176,10,207320,59580b89-5a87-4922-8cfe-b6a5063356df,,300
175,2164,3,2,29.1,181,3,207320,59580b89-5a87-4922-8cfe-b6a5063356df,177,300
300,2617,5,1,50.0,273,6,207321,523b77a3-4a9d-43b9-ab4e-b74466490030,,300
277,1533,3,2,46.1,274,4,207321,523b77a3-4a9d-43b9-ab4e-b74466490030,274,300
300,2618,5,1,50.0,310,8,207336,674d02fb-1a66-4611-b2a4-3c964e179936,,300
296,2625,1,2,49.2,212,10,207336,674d02fb-1a66-4611-b2a4-3c964e179936,311,300
300,2624,5,1,50.0,242,6,207337,ca7772e8-879d-4a94-919a-dd0960013a4c,,300
265,2621,3,2,44.1,243,4,207337,ca7772e8-879d-4a94-919a-dd0960013a4c,243,300
300,1247,5,1,50.0,279,9,207318,570b14ca-2a67-4525-b0b2-0ad5180730a3,,300
295,1568,3,2,49.1,283,7,207318,570b14ca-2a67-4525-b0b2-0ad5180730a3,280,300
300,1447,5,1,50.0,295,8,207316,7e5cca34-0e7e-4c0a-b32b-a127b8f3afbb,,300
291,2272,1,2,48.3,236,10,207316,7e5cca34-0e7e-4c0a-b32b-a127b8f3afbb,296,300
300,2497,5,1,50.0,211,7,207334,f4b8443a-cad2-46a1-b981-ea2d0ba1093a,,300
191,2215,3,2,31.5,216,3,207334,f4b8443a-cad2-46a1-b981-ea2d0ba1093a,212,300
300,1862,5,1,50.0,299,9,207325,0e76ad33-559d-4a55-8a11-ae899dc988aa,,300
297,2780,3,2,49.3,300,7,207325,0e76ad33-559d-4a55-8a11-ae899dc988aa,300,300
300,1303,5,1,50.0,315,6,207322,160db70c-4509-45fe-a1eb-3dc755cbd0a6,,300
298,1484,1,2,49.4,245,9,207322,160db70c-4509-45fe-a1eb-3dc755cbd0a6,316,300
168,2616,5,1,28.0,108,6,207327,1449c35c-0e0e-4a6c-a3ed-4e72064e150e,,168
94,2049,3,2,15.4,119,,207327,1449c35c-0e0e-4a6c-a3ed-4e72064e150e,117,150
16,2619,5,1,2.4,7,,207319,27bab731-d7af-47e3-b4dd-b26d334dc669,,150
,2620,6,2,0.0,,,207319,27bab731-d7af-47e3-b4dd-b26d334dc669,8,150
300,1906,5,1,50.0,288,4,207313,d73d425e-8dd7-4c6b-a548-eeddeab2af98,,300
294,1880,3,2,49.0,289,4,207313,d73d425e-8dd7-4c6b-a548-eeddeab2af98,289,300
300,1168,5,1,50.0,422,9,207310,19c3aea1-51de-45d8-a8ad-8e0c584ad555,,300
112,1739,1,2,18.4,98,10,207310,19c3aea1-51de-45d8-a8ad-8e0c584ad555,423,300
270,1676,5,1,45.0,258,8,207312,b95e4f02-7f93-4180-b764-be6df9b6be3d,,270
230,1762,3,2,38.2,233,4,207312,b95e4f02-7f93-4180-b764-be6df9b6be3d,200,230
300,2234,5,1,50.0,246,8,207308,7f13b7d8-35f1-47f9-b323-9963bb423774,,300
272,1056,3,2,45.2,215,4,207308,7f13b7d8-35f1-47f9-b323-9963bb423774,207,272
300,2441,5,1,50.0,349,5,207315,3ce48f11-f189-457a-8d41-9ed6115052f8,,300
252,1390,1,2,42.0,236,10,207315,3ce48f11-f189-457a-8d41-9ed6115052f8,350,300
293,1671,1,1,48.5,231,10,207309,6544c7ee-ba3c-4707-8b2f-15f1e9cf4426,,300
289,1013,3,2,48.1,232,7,207309,6544c7ee-ba3c-4707-8b2f-15f1e9cf4426,232,300
275,2732,1,1,45.5,189,10,207311,25528855-dfc8-4819-bb7d-cfaca39e2f8e,,300
174,2378,3,2,29.0,190,,207311,25528855-dfc8-4819-bb7d-cfaca39e2f8e,190,300
295,2313,1,1,49.1,263,10,207314,86b93906-32b4-4772-a183-7082d6648791,,300
291,1518,3,2,48.3,264,5,207314,86b93906-32b4-4772-a183-7082d6648791,264,300
300,1245,5,1,50.0,331,6,207307,81b85001-706b-49bb-b322-9e5b6daa8b02,,300
296,2164,3,2,49.2,332,7,207307,81b85001-706b-49bb-b322-9e5b6daa8b02,332,300
1031,1568,1,1,171.5,425,10,205400,fc62881d-a3be-4944-b0f7-d0ae283f8218,,
966,1303,1,2,161.0,381,10,205400,fc62881d-a3be-4944-b0f7-d0ae283f8218,,
204,1568,5,3,34.0,105,4,205400,fc62881d-a3be-4944-b0f7-d0ae283f8218,,
766,1568,1,1,127.4,304,10,205324,06d19017-0787-47cb-84aa-8a8d37c6b96b,,
525,1013,1,2,87.3,252,10,205324,06d19017-0787-47cb-84aa-8a8d37c6b96b,,
592,1568,1,3,98.4,274,10,205324,06d19017-0787-47cb-84aa-8a8d37c6b96b,,
434,1013,1,4,72.2,234,10,205324,06d19017-0787-47cb-84aa-8a8d37c6b96b,327,
552,1303,1,1,92.0,312,10,205322,2d5809f1-6389-4ee6-8053-89eae469a9d2,,
218,2234,1,2,36.2,122,10,205322,2d5809f1-6389-4ee6-8053-89eae469a9d2,,
328,1303,1,3,54.4,161,10,205322,2d5809f1-6389-4ee6-8053-89eae469a9d2,,
333,2234,1,4,55.3,177,10,205322,2d5809f1-6389-4ee6-8053-89eae469a9d2,352,
581,1303,1,1,96.5,332,10,205283,a00495d6-0b96-4574-b4c7-4cba9d855d89,,
613,1676,1,2,102.1,250,10,205283,a00495d6-0b96-4574-b4c7-4cba9d855d89,,
828,1303,1,3,138.0,373,10,205283,a00495d6-0b96-4574-b4c7-4cba9d855d89,,
60,1676,5,4,10.0,39,,205283,a00495d6-0b96-4574-b4c7-4cba9d855d89,456,
415,2234,1,1,69.1,206,10,205277,998b2952-0c12-49b3-a39e-8fe3b593c5a2,,
376,1247,1,2,62.4,192,10,205277,998b2952-0c12-49b3-a39e-8fe3b593c5a2,,
641,2234,1,3,106.5,316,10,205277,998b2952-0c12-49b3-a39e-8fe3b593c5a2,,
268,1247,1,4,44.4,163,10,205277,998b2952-0c12-49b3-a39e-8fe3b593c5a2,331,
969,1013,2,1,161.3,602,8,205261,62a52217-19f1-4c11-b630-0ae6fe53e267,,
347,2313,1,2,57.5,173,10,205261,62a52217-19f1-4c11-b630-0ae6fe53e267,,
386,1013,2,3,64.2,199,6,205261,62a52217-19f1-4c11-b630-0ae6fe53e267,,
400,2313,1,4,66.4,164,10,205261,62a52217-19f1-4c11-b630-0ae6fe53e267,629,
881,1568,1,1,146.5,419,10,205276,0df3c6ba-9e85-4c21-baba-80a8ff7d03cd,,
470,2164,1,2,78.2,136,9,205276,0df3c6ba-9e85-4c21-baba-80a8ff7d03cd,,
828,1568,1,3,138.0,426,10,205276,0df3c6ba-9e85-4c21-baba-80a8ff7d03cd,,
306,2164,5,4,51.0,149,4,205276,0df3c6ba-9e85-4c21-baba-80a8ff7d03cd,710,
422,2272,1,1,70.2,220,10,205208,6d2209aa-42a0-4f8c-aebf-5766344a4364,,
256,1056,1,2,42.4,119,10,205208,6d2209aa-42a0-4f8c-aebf-5766344a4364,,
642,2272,2,3,107.0,433,7,205208,6d2209aa-42a0-4f8c-aebf-5766344a4364,,
244,1056,1,4,40.4,148,10,205208,6d2209aa-42a0-4f8c-aebf-5766344a4364,535,
572,2732,1,1,95.2,305,10,205221,90623f0b-f48a-4d90-95be-fa5d3855af7f,,
472,2625,1,2,78.4,272,10,205221,90623f0b-f48a-4d90-95be-fa5d3855af7f,,
740,2732,2,3,123.2,417,8,205221,90623f0b-f48a-4d90-95be-fa5d3855af7f,,
186,2625,5,4,31.0,69,1,205221,90623f0b-f48a-4d90-95be-fa5d3855af7f,451,
772,1880,1,1,128.4,424,10,205224,2c151bd2-019b-4fc6-b566-0ce7114371ed,,
1104,1568,2,2,184.0,481,9,205224,2c151bd2-019b-4fc6-b566-0ce7114371ed,,
294,1303,1,1,49.0,138,10,205202,1c84ae5d-01a8-4cbc-8499-b8e6a7b8022a,,
341,1906,1,2,56.5,151,10,205202,1c84ae5d-01a8-4cbc-8499-b8e6a7b8022a,,
417,1303,1,3,69.3,202,10,205202,1c84ae5d-01a8-4cbc-8499-b8e6a7b8022a,,
285,1906,1,4,47.3,141,10,205202,1c84ae5d-01a8-4cbc-8499-b8e6a7b8022a,190,
375,2618,1,1,62.3,176,10,205226,67ceff3c-f730-4027-8a41-4e8160530f84,,
872,2617,2,2,145.2,625,8,205226,67ceff3c-f730-4027-8a41-4e8160530f84,,
403,2618,1,3,67.1,254,10,205226,67ceff3c-f730-4027-8a41-4e8160530f84,,
878,1676,1,1,146.2,436,10,205206,d76e89d5-be73-46ac-82f5-a11c6277d2cc,,
654,1168,1,2,109.0,356,10,205206,d76e89d5-be73-46ac-82f5-a11c6277d2cc,,
306,1676,2,3,51.0,187,1,205206,d76e89d5-be73-46ac-82f5-a11c6277d2cc,,
651,2215,1,1,108.3,427,10,205209,74321250-56fb-43fb-8817-3dae859f65d4,,
404,1739,1,2,67.2,258,10,205209,74321250-56fb-43fb-8817-3dae859f65d4,,
293,2215,2,3,48.5,238,5,205209,74321250-56fb-43fb-8817-3dae859f65d4,,
672,1739,5,4,112.0,314,6,205209,74321250-56fb-43fb-8817-3dae859f65d4,408,
467,2313,2,1,77.5,490,4,205143,44da47d2-c001-42ba-8897-32f996fad395,,
242,2620,1,2,40.2,109,10,205143,44da47d2-c001-42ba-8897-32f996fad395,,
390,2620,1,3,65.0,170,10,205143,44da47d2-c001-42ba-8897-32f996fad395,,
846,2780,2,1,141.0,672,8,205204,2ad5a663-799e-4b75-9b01-d2e1e50700e4,,
160,2616,1,2,26.4,63,10,205204,2ad5a663-799e-4b75-9b01-d2e1e50700e4,,
262,2616,1,3,43.4,204,10,205204,2ad5a663-799e-4b75-9b01-d2e1e50700e4,,
298,1447,1,1,49.4,207,10,205217,faf9cb2a-d422-468a-bd9f-5619592b6e8c,,
479,2621,1,2,79.5,251,10,205217,faf9cb2a-d422-468a-bd9f-5619592b6e8c,,
615,1447,1,3,102.3,313,10,205217,faf9cb2a-d422-468a-bd9f-5619592b6e8c,,
483,2621,1,4,80.3,202,10,205217,faf9cb2a-d422-468a-bd9f-5619592b6e8c,270,
203,1518,1,1,33.5,85,10,205205,3d79d3a9-cc2c-4f45-b5a8-2ef6477c0bcc,,
437,2234,1,2,72.5,233,10,205205,3d79d3a9-cc2c-4f45-b5a8-2ef6477c0bcc,,
539,1518,1,3,89.5,296,10,205205,3d79d3a9-cc2c-4f45-b5a8-2ef6477c0bcc,,
268,2234,3,4,44.4,150,2,205205,3d79d3a9-cc2c-4f45-b5a8-2ef6477c0bcc,149,
522,1247,1,1,87.0,340,10,205222,b3ee1489-8724-49fb-95be-bdf39a08c1d7,,
535,1862,1,2,89.1,291,10,205222,b3ee1489-8724-49fb-95be-bdf39a08c1d7,,
301,1247,1,3,50.1,174,10,205222,b3ee1489-8724-49fb-95be-bdf39a08c1d7,,
484,1862,3,4,80.4,227,8,205222,b3ee1489-8724-49fb-95be-bdf39a08c1d7,224,
569,2441,1,1,94.5,272,10,205212,513563a4-f584-4f5f-b0e3-a76bac643048,,
682,1245,1,2,113.4,333,10,205212,513563a4-f584-4f5f-b0e3-a76bac643048,,
453,2441,1,3,75.3,244,10,205212,513563a4-f584-4f5f-b0e3-a76bac643048,,
276,1245,5,4,46.0,116,3,205212,513563a4-f584-4f5f-b0e3-a76bac643048,184,
506,2164,1,1,84.2,177,10,205220,938785a1-cd92-48c3-b03b-987db3cb4a79,,
658,1013,1,2,109.4,406,10,205220,938785a1-cd92-48c3-b03b-987db3cb4a79,,
682,2164,1,3,113.4,258,10,205220,938785a1-cd92-48c3-b03b-987db3cb4a79,,
59,1013,3,4,9.5,31,2,205220,938785a1-cd92-48c3-b03b-987db3cb4a79,30,
882,2497,1,1,147.0,623,10,205214,84f46033-b7a3-435a-b46f-2579d3b0d37b,,
482,1533,1,2,80.2,299,10,205214,84f46033-b7a3-435a-b46f-2579d3b0d37b,,
582,1533,2,3,97.0,345,6,205214,84f46033-b7a3-435a-b46f-2579d3b0d37b,,
313,1671,1,1,52.1,179,10,205216,c77d044b-c131-4180-944d-60264d09f17c,,
642,1484,1,2,107.0,398,10,205216,c77d044b-c131-4180-944d-60264d09f17c,,
874,1671,5,3,145.4,586,3,205216,c77d044b-c131-4180-944d-60264d09f17c,,
706,1390,1,1,117.4,497,10,205213,687982e3-b5e5-45e6-9463-3c3c72216677,,
637,2049,1,2,106.1,283,10,205213,687982e3-b5e5-45e6-9463-3c3c72216677,,
241,1390,2,3,40.1,166,7,205213,687982e3-b5e5-45e6-9463-3c3c72216677,,
360,2049,5,4,60.0,180,5,205213,687982e3-b5e5-45e6-9463-3c3c72216677,381,
814,2624,2,1,135.4,576,9,205203,67d44ce1-56f5-4452-a190-cfb0eff8ffe6,,
407,2619,1,2,67.5,222,10,205203,67d44ce1-56f5-4452-a190-cfb0eff8ffe6,,
176,2619,1,3,29.2,106,10,205203,67d44ce1-56f5-4452-a190-cfb0eff8ffe6,,
646,1245,1,1,107.4,326,10,205110,9eb5c171-ab79-46b5-83f2-5dfd744f7363,,
