Unnamed: 0,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID,OverNO
53,3.0,1419,1,15,Punjab Kings,Jitesh Sharma,Noor Ahmad,,9,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,8.3,1.0,1.0,0,455553.0,-75.71,21.76,1.0,0,,31.0,WRONG ONE,27.0,FORWARD PUSH,0.0,0.0,3,8.0,70,3,Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
54,4.0,1419,1,15,Punjab Kings,Liam Livingstone,Noor Ahmad,,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,8.4,1.0,1.0,0,455554.0,-75.71,21.76,0.0,0,,31.0,WRONG ONE,55.0,SWEEP SHOT,0.0,0.0,4,8.0,70,3,Outside Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
55,5.0,1419,1,15,Punjab Kings,Liam Livingstone,Noor Ahmad,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,8.5,1.0,1.0,0,455555.0,-75.71,21.76,0.0,0,,31.0,WRONG ONE,97.0,BACKFOOT PUSH,0.0,0.0,5,8.0,70,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
56,6.0,1419,1,15,Punjab Kings,Liam Livingstone,Noor Ahmad,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,8.6,1.0,1.0,0,455556.0,-75.71,21.76,0.0,0,,31.0,WRONG ONE,49.0,FORWARD DEFENCE,0.0,0.0,6,8.0,70,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
57,1.0,1419,1,15,Punjab Kings,Jitesh Sharma,Rashid Khan,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,9.1,1.0,1.0,0,455557.0,-50.58,50.68,0.0,0,,28.0,GOOGLY,49.0,FORWARD DEFENCE,0.0,0.0,1,9.0,70,3,Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
58,2.0,1419,1,15,Punjab Kings,Jitesh Sharma,Rashid Khan,,10,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,9.2,1.0,1.0,0,455558.0,-108.42,-26.12,2.0,0,,24.0,LEG SPIN,36.0,CUT SHOT,0.0,0.0,2,9.0,72,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
59,3.0,1419,1,15,Punjab Kings,Jitesh Sharma,Rashid Khan,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,9.3,1.0,1.0,0,455559.0,-39.2,167.3,1.0,0,,24.0,LEG SPIN,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,3,9.0,73,3,Outside Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
60,4.0,1419,1,15,Punjab Kings,Liam Livingstone,Rashid Khan,,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,9.4,1.0,1.0,0,455560.0,-39.2,167.3,0.0,0,,26.0,FLIPPER,97.0,BACKFOOT PUSH,0.0,0.0,4,9.0,73,3,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
61,5.0,1419,1,15,Punjab Kings,Liam Livingstone,Rashid Khan,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,9.5,1.0,1.0,0,455561.0,42.81,172.99,1.0,0,,24.0,LEG SPIN,47.0,FRONTFOOT ON DRIVE,0.0,0.0,5,9.0,74,3,Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
62,6.0,1419,1,15,Punjab Kings,Jitesh Sharma,Rashid Khan,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,9.6,1.0,1.0,0,455562.0,-19.29,45.94,0.0,0,,28.0,GOOGLY,50.0,BACKFOOT DEFENCE,0.0,0.0,6,9.0,74,3,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
64,1.0,1419,1,15,Punjab Kings,Liam Livingstone,Noor Ahmad,,11,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,10.1,1.0,1.0,0,455563.0,22.9,-139.9,4.0,0,,34.0,CHINAMAN,55.0,SWEEP SHOT,0.0,0.0,1,10.0,78,3,Outside Leg stump,Full Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
65,2.0,1419,1,15,Punjab Kings,Liam Livingstone,Noor Ahmad,,11,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,10.2,1.0,1.0,0,455564.0,22.9,-139.9,0.0,0,,31.0,WRONG ONE,27.0,FORWARD PUSH,0.0,0.0,2,10.0,78,4,Middle stump,Good Length,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
66,3.0,1419,1,15,Punjab Kings,Shashank Singh,Noor Ahmad,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,10.3,1.0,1.0,0,455565.0,-16.45,64.43,0.0,0,,34.0,CHINAMAN,49.0,FORWARD DEFENCE,0.0,0.0,3,10.0,78,4,Off stump,Full Length,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
67,4.0,1419,1,15,Punjab Kings,Shashank Singh,Noor Ahmad,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.4,1.0,1.0,0,455566.0,-129.28,67.75,1.0,0,,31.0,WRONG ONE,52.0,BACKFOOT COVERDRIVE,0.0,0.0,4,10.0,79,4,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
68,5.0,1419,1,15,Punjab Kings,Jitesh Sharma,Noor Ahmad,,11,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,10.5,1.0,1.0,0,455567.0,62.25,175.84,1.0,0,,34.0,CHINAMAN,47.0,FRONTFOOT ON DRIVE,0.0,0.0,5,10.0,80,4,Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
69,6.0,1419,1,15,Punjab Kings,Shashank Singh,Noor Ahmad,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,10.6,1.0,1.0,0,455568.0,-79.03,41.2,0.0,0,,34.0,CHINAMAN,27.0,FORWARD PUSH,0.0,0.0,6,10.0,80,4,Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
70,1.0,1419,1,15,Punjab Kings,Jitesh Sharma,Sai Kishore,,12,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0.0,11.1,1.0,1.0,0,455569.0,-43.94,207.13,6.0,0,,23.0,ARM BALL,122.0,STEP DOWN LOFTED OFF DRIVE,0.0,0.0,1,11.0,86,4,Outside Off stump,Full Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
71,2.0,1419,1,15,Punjab Kings,Jitesh Sharma,Sai Kishore,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.2,1.0,1.0,0,455570.0,-24.51,58.74,0.0,0,,10.0,ORTHODOX,49.0,FORWARD DEFENCE,0.0,0.0,2,11.0,86,4,Middle stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
72,3.0,1419,1,15,Punjab Kings,Jitesh Sharma,Sai Kishore,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.3,1.0,1.0,0,455571.0,-8.86,69.64,0.0,0,,23.0,ARM BALL,50.0,BACKFOOT DEFENCE,0.0,0.0,3,11.0,86,4,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
73,4.0,1419,1,15,Punjab Kings,Jitesh Sharma,Sai Kishore,,12,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1.0,11.4,1.0,1.0,0,455572.0,-8.86,69.64,0.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Punjab-Kings-VS-Gujarat-Titans-(21-Apr-2024)/File_1-12-455572.png,10.0,ORTHODOX,69.0,STEP DOWN LOFTED STRAIGHT DRIVE,0.0,0.0,4,11.0,86,5,Middle stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
74,5.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Sai Kishore,,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.5,1.0,1.0,0,455573.0,20.06,63.01,0.0,0,,10.0,ORTHODOX,49.0,FORWARD DEFENCE,0.0,0.0,5,11.0,86,5,Off stump,Full Length,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
75,6.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Sai Kishore,,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,11.6,1.0,1.0,0,455574.0,-61.96,45.47,0.0,0,,23.0,ARM BALL,49.0,FORWARD DEFENCE,0.0,0.0,6,11.0,86,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
76,1.0,1419,1,15,Punjab Kings,Shashank Singh,Noor Ahmad,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,12.1,1.0,1.0,0,455575.0,-55.8,54.47,0.0,0,,31.0,WRONG ONE,97.0,BACKFOOT PUSH,0.0,0.0,1,12.0,86,5,Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
77,2.0,1419,1,15,Punjab Kings,Shashank Singh,Noor Ahmad,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,12.2,1.0,1.0,0,455576.0,46.13,-55.99,1.0,0,,34.0,CHINAMAN,55.0,SWEEP SHOT,0.0,0.0,2,12.0,87,5,Outside Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
78,3.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Noor Ahmad,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,12.3,1.0,1.0,0,455577.0,-57.69,49.73,0.0,0,,31.0,WRONG ONE,50.0,BACKFOOT DEFENCE,0.0,0.0,3,12.0,87,5,Leg stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
79,4.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Noor Ahmad,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,12.4,1.0,1.0,0,455578.0,83.58,136.49,1.0,0,,31.0,WRONG ONE,27.0,FORWARD PUSH,0.0,0.0,4,12.0,88,5,Outside Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
80,5.0,1419,1,15,Punjab Kings,Shashank Singh,Noor Ahmad,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,12.5,1.0,1.0,0,455579.0,-52.48,164.46,1.0,0,,31.0,WRONG ONE,84.0,FRONTFOOT OFF DRIVE,0.0,0.0,5,12.0,89,5,Outside Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
81,6.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Noor Ahmad,,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,12.6,1.0,1.0,0,455580.0,98.75,95.24,1.0,0,,31.0,WRONG ONE,27.0,FORWARD PUSH,0.0,0.0,6,12.0,90,5,Outside Leg stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
83,1.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Sai Kishore,,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,13.1,1.0,1.0,0,455581.0,98.75,95.24,0.0,0,,23.0,ARM BALL,27.0,FORWARD PUSH,0.0,0.0,1,13.0,90,5,Outside Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
84,2.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Sai Kishore,,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,13.2,1.0,1.0,0,455582.0,103.49,112.31,1.0,0,,23.0,ARM BALL,97.0,BACKFOOT PUSH,0.0,0.0,2,13.0,91,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
85,3.0,1419,1,15,Punjab Kings,Shashank Singh,Sai Kishore,,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,13.3,1.0,1.0,0,455583.0,-58.64,51.16,0.0,0,,23.0,ARM BALL,49.0,FORWARD DEFENCE,0.0,0.0,3,13.0,91,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
86,4.0,1419,1,15,Punjab Kings,Shashank Singh,Sai Kishore,,14,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,13.4,1.0,1.0,0,455584.0,-50.11,124.16,1.0,0,,10.0,ORTHODOX,122.0,STEP DOWN LOFTED OFF DRIVE,0.0,0.0,4,13.0,92,5,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
87,5.0,1419,1,15,Punjab Kings,Ashutosh Sharma,Sai Kishore,,14,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1.0,13.5,1.0,1.0,0,455585.0,-156.77,70.12,0.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Punjab-Kings-VS-Gujarat-Titans-(21-Apr-2024)/File_1-14-455585.png,23.0,ARM BALL,114.0,STEP DOWN LOFTED COVER DRIVE,0.0,0.0,5,13.0,92,6,Outside Off stump,Good Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
88,6.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Sai Kishore,,14,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,13.6,1.0,1.0,0,455586.0,73.63,46.89,1.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Punjab-Kings-VS-Gujarat-Titans-(21-Apr-2024)/File_1-14-455586.jpg,10.0,ORTHODOX,27.0,FORWARD PUSH,0.0,0.0,6,13.0,93,6,Outside Off stump,Full Length,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
89,1.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Rashid Khan,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,14.1,1.0,1.0,0,455587.0,73.63,46.89,0.0,0,,28.0,GOOGLY,35.0,LATE CUT,0.0,0.0,1,14.0,93,6,Outside Off stump,Good Length,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
90,2.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Rashid Khan,,15,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,14.2,1.0,1.0,0,455588.0,31.91,65.38,0.0,0,,24.0,LEG SPIN,49.0,FORWARD DEFENCE,0.0,0.0,2,14.0,93,6,Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
91,3.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Rashid Khan,,15,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.3,1.0,1.0,0,455589.0,55.61,-42.71,1.0,0,,28.0,GOOGLY,35.0,LATE CUT,0.0,0.0,3,14.0,94,6,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
92,4.0,1419,1,15,Punjab Kings,Shashank Singh,Rashid Khan,,15,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.4,1.0,1.0,0,455590.0,104.44,82.92,1.0,0,,28.0,GOOGLY,97.0,BACKFOOT PUSH,0.0,0.0,4,14.0,95,6,Outside Off stump,Good Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
93,5.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Rashid Khan,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.5,1.0,1.0,0,455591.0,127.2,-6.68,1.0,0,,24.0,LEG SPIN,59.0,FRONTFOOT SQUARE DRIVE,0.0,0.0,5,14.0,96,6,Outside Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
94,6.0,1419,1,15,Punjab Kings,Shashank Singh,Rashid Khan,,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,14.6,1.0,1.0,0,455592.0,-127.86,-47.45,1.0,0,,24.0,LEG SPIN,61.0,INSIDE OUT,0.0,0.0,6,14.0,97,6,Outside Off stump,Full Length,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
96,1.0,1419,1,15,Punjab Kings,Shashank Singh,Sai Kishore,,16,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,15.1,1.0,1.0,0,455593.0,106.34,86.71,2.0,0,,10.0,ORTHODOX,27.0,FORWARD PUSH,0.0,0.0,1,15.0,99,6,Leg stump,Full Length,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
97,2.0,1419,1,15,Punjab Kings,Shashank Singh,Sai Kishore,,16,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught & Bowled,WICKET,1.0,15.2,1.0,1.0,0,455594.0,-7.91,66.8,0.0,0,,10.0,ORTHODOX,69.0,STEP DOWN LOFTED STRAIGHT DRIVE,0.0,0.0,2,15.0,99,7,Outside Off stump,Good Length,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,
98,3.0,1419,1,15,Punjab Kings,Harpreet Brar,Sai Kishore,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,15.3,1.0,1.0,0,455595.0,71.26,-21.38,1.0,0,,23.0,ARM BALL,49.0,FORWARD DEFENCE,0.0,0.0,3,15.0,100,7,Outside Off stump,Good Length,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,,
99,4.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Sai Kishore,,16,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,15.4,1.0,1.0,0,455596.0,-116.0,81.5,2.0,0,,10.0,ORTHODOX,101.0,BACKFOOT ON DRIVE,0.0,0.0,4,15.0,102,7,Outside Off stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
100,5.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Sai Kishore,,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,15.5,1.0,1.0,0,455597.0,130.99,-17.11,1.0,0,,23.0,ARM BALL,36.0,CUT SHOT,0.0,0.0,5,15.0,103,7,Outside Off stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
101,6.0,1419,1,15,Punjab Kings,Harpreet Brar,Sai Kishore,,16,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,15.6,1.0,1.0,0,455598.0,-178.11,59.21,4.0,0,,23.0,ARM BALL,55.0,SWEEP SHOT,0.0,0.0,6,15.0,107,7,Outside Off stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
102,1.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Shahrukh Khan,,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,16.1,1.0,1.0,0,455599.0,-178.11,59.21,0.0,0,,23.0,ARM BALL,55.0,SWEEP SHOT,0.0,0.0,1,16.0,107,7,Off stump,Good Length,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
103,2.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Shahrukh Khan,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,16.2,1.0,1.0,0,455600.0,-59.11,162.56,1.0,0,,23.0,ARM BALL,94.0,STEP DOWN LOFTED ON DRIVE,0.0,0.0,2,16.0,108,7,Off stump,Full Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
104,3.0,1419,1,15,Punjab Kings,Harpreet Brar,Shahrukh Khan,,17,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,16.3,1.0,1.0,0,455601.0,-111.26,128.43,2.0,0,,25.0,OFF SPIN,11.0,LOFTED ON DRIVE,0.0,0.0,3,16.0,110,7,Leg stump,Full Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
105,4.0,1419,1,15,Punjab Kings,Harpreet Brar,Shahrukh Khan,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,16.4,1.0,1.0,0,455602.0,56.09,159.24,1.0,0,,23.0,ARM BALL,6.0,BACKFOOT OFF DRIVE,0.0,0.0,4,16.0,111,7,Outside Off stump,Short of Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
106,5.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Shahrukh Khan,,17,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,16.5,1.0,1.0,0,455603.0,-100.36,90.98,2.0,0,,23.0,ARM BALL,74.0,STEP DOWN ON DRIVE,0.0,0.0,5,16.0,113,7,Leg stump,Full Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
107,6.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Shahrukh Khan,,17,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,16.6,1.0,1.0,0,455604.0,80.74,150.71,1.0,0,,23.0,ARM BALL,21.0,STEP DOWN OFF DRIVE,0.0,0.0,6,16.0,114,7,Middle stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
108,1.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Mohit Sharma,,18,1,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0.0,17.1,1.0,1.0,1,455605.0,80.74,150.71,1.0,0,,30.0,ANGLED ACROSS,58.0,BACKFOOT PULL SHOT,0.0,0.0,1,17.0,115,7,Middle stump,Short of Good Length,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
109,2.0,1419,1,15,Punjab Kings,Harpreet Brar,Mohit Sharma,,18,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.2,1.0,1.0,0,455606.0,-163.41,-28.01,4.0,0,,36.0,BOUNCER,58.0,BACKFOOT PULL SHOT,1.0,0.0,2,17.0,119,7,Outside Leg stump,Short Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
110,3.0,1419,1,15,Punjab Kings,Harpreet Brar,Mohit Sharma,,18,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,17.3,1.0,1.0,0,455607.0,-171.94,63.96,4.0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Punjab-Kings-VS-Gujarat-Titans-(21-Apr-2024)/File_1-18-455607.png,20.0,BACKHAND SLOWER,58.0,BACKFOOT PULL SHOT,0.0,0.0,3,17.0,123,7,Off stump,Short of Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
111,4.0,1419,1,15,Punjab Kings,Harpreet Brar,Mohit Sharma,,18,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,17.4,1.0,1.0,0,455608.0,-135.44,88.61,1.0,0,,36.0,BOUNCER,58.0,BACKFOOT PULL SHOT,1.0,0.0,4,17.0,124,7,Leg stump,Short Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
112,5.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Mohit Sharma,,18,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,17.5,1.0,1.0,0,455609.0,65.57,74.86,0.0,0,,30.0,ANGLED ACROSS,51.0,FRONTFOOT COVERDRIVE,0.0,0.0,5,17.0,124,7,Outside Off stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
113,6.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Mohit Sharma,,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,17.6,1.0,1.0,0,455610.0,-161.51,43.1,1.0,0,,8.0,OFF CUTTER,58.0,BACKFOOT PULL SHOT,0.0,0.0,6,17.0,125,7,Leg stump,Short of Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
114,1.0,1419,1,15,Punjab Kings,Harpreet Bhatia,Sai Kishore,,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0.0,18.1,1.0,1.0,0,455611.0,146.16,44.04,1.0,0,,23.0,ARM BALL,15.0,LOFTED COVER DRIVE,0.0,0.0,1,18.0,126,7,Wide outside Off stump,Full Length,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
115,2.0,1419,1,15,Punjab Kings,Harpreet Brar,Sai Kishore,,19,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0.0,18.2,1.0,1.0,1,455612.0,146.16,44.04,1.0,0,,23.0,ARM BALL,105.0,LEFT ALONE,0.0,0.0,2,18.0,127,7,Wide outside Off stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
116,3.0,1419,1,15,Punjab Kings,Harpreet Brar,Sai Kishore,,19,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,18.2,1.0,1.0,0,455613.0,99.23,139.81,2.0,0,,23.0,ARM BALL,5.0,LOFTED OFF DRIVE,0.0,0.0,3,18.0,129,7,Wide outside Off stump,Good Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
117,4.0,1419,1,15,Punjab Kings,Harpreet Brar,Sai Kishore,,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0.0,18.3,1.0,1.0,0,455614.0,-16.92,61.59,0.0,0,,23.0,ARM BALL,53.0,FRONTFOOT STRAIGHT DRIVE,0.0,0.0,4,18.0,129,7,Outside Off stump,Yorker,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
118,5.0,1419,1,15,Punjab Kings,Harpreet Brar,Sai Kishore,,19,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0.0,18.4,1.0,1.0,0,455615.0,-157.25,108.52,4.0,0,,23.0,ARM BALL,95.0,SLOG SWEEP,0.0,0.0,5,18.0,133,7,Outside Off stump,Full Length,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,
